#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_008261.1	1759672	1761450	-	29571348	-	CPF_RS07500	WP_011590757.1	592	DNA helicase RecQ
chr	NC_008261.1	1761681	1762304	-	29571347	-	CPF_RS07505	WP_003460600.1	207	thiamine phosphate synthase
chr	NC_008261.1	1762297	1763094	-	29571346	-	CPF_RS07510	WP_003460606.1	265	hydroxyethylthiazole kinase
chr	NC_008261.1	1763106	1763900	-	29571345	-	CPF_RS07515	WP_011590758.1	264	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
chr	NC_008261.1	1764207	1765046	+	29571344	-	CPF_RS07520	WP_003460605.1	279	patatin family protein
chr	NC_008261.1	1765164	1766177	-	29571343	-	CPF_RS07525	WP_003470312.1	337	LacI family transcriptional regulator
chr	NC_008261.1	1766395	1767459	+	29571342	-	CPF_RS07530	WP_003477945.1	354	galactose/glucose ABC transporter substrate-binding protein MglB
chr	NC_008261.1	1767534	1769081	+	29571341	-	CPF_RS07535	WP_003449162.1	515	galactose/methyl galactoside import ATP-binding protein MglA
chr	NC_008261.1	1769053	1770081	+	29571340	-	CPF_RS07540	WP_003449090.1	342	galactose/methyl galactoside ABC transporter permease MglC
chr	NC_008261.1	1770121	1771143	-	29571339	-	CPF_RS07545	WP_011590759.1	340	galactose-1-epimerase
chr	NC_008261.1	1771369	1772532	+	29571338	-	CPF_RS07550	WP_003465923.1	387	galactokinase
chr	NC_008261.1	1772655	1774151	+	29571337	-	CPF_RS07555	WP_011590760.1	498	galactose-1-phosphate uridylyltransferase
chr	NC_008261.1	1774342	1775997	-	29571336	-	CPF_RS07560	WP_003460743.1	551	nucleoside kinase
chr	NC_008261.1	1776128	1776826	+	29571335	-	CPF_RS07565	WP_003472738.1	232	DUF421 domain-containing protein
chr	NC_008261.1	1776823	1777257	+	29571334	-	CPF_RS07570	WP_011590761.1	144	DUF4363 domain-containing protein
chr	NC_008261.1	1777354	1778220	+	29571333	-	CPF_RS07575	WP_003449129.1	288	fructose-1,6-bisphosphate aldolase, class II
chr	NC_008261.1	1778267	1779310	-	29571332	-	CPF_RS07580	WP_011590762.1	347	nucleoid-associated protein
chr	NC_008261.1	1779450	1780013	+	29571331	-	CPF_RS07585	WP_011590763.1	187	CYTH domain-containing protein
chr	NC_008261.1	1780263	1780865	-	29571330	-	CPF_RS07590	WP_041702689.1	200	hypothetical protein
chr	NC_008261.1	1781006	1782667	-	29571329	-	CPF_RS07595	WP_011590766.1	553	enterotoxin
chr	NC_008261.1	1782833	1783201	-	29571328	-	CPF_RS07600	WP_003449139.1	122	DUF2164 domain-containing protein
chr	NC_008261.1	1783389	1783775	+	29571327	-	CPF_RS07605	WP_011590767.1	128	hypothetical protein
chr	NC_008261.1	1783902	1784054	-	29571326	-	CPF_RS07610	WP_003481409.1	50	hypothetical protein, partial
chr	NC_008261.1	1784095	1784580	-	29571325	-	CPF_RS07615	WP_011590768.1	161	Cys-tRNA(Pro) deacylase
chr	NC_008261.1	1784747	1785049	-	29571324	-	CPF_RS07620	WP_003460283.1	100	hypothetical protein
chr	NC_008261.1	1785241	1786269	-	29571323	-	CPF_RS07625	WP_011590769.1	342	autolytic lysozyme
chr	NC_008261.1	1786323	1786805	-	29571322	-	CPF_RS07630	WP_011590770.1	160	cobalt ABC transporter permease
chr	NC_008261.1	1786826	1787059	-	29571321	-	CPF_RS07635	WP_011590771.1	77	membrane protein
chr	NC_008261.1	1787141	1787326	-	29571320	-	CPF_RS07640	WP_011590772.1	61	hypothetical protein
chr	NC_008261.1	1787345	1789843	-	29571319	-	CPF_RS07645	WP_011590773.1	832	DUF2479 domain-containing protein
chr	NC_008261.1	1789859	1791739	-	29571318	-	CPF_RS07650	WP_011590774.1	626	choline-binding protein
chr	NC_008261.1	1791790	1794849	-	29571317	-	CPF_RS07655	WP_011590775.1	1019	peptidase M23
chr	NC_008261.1	1794854	1795615	-	29571316	-	CPF_RS07660	WP_041702692.1	253	tail protein
chr	NC_008261.1	1795557	1798811	-	29571315	-	CPF_RS07665	WP_011590777.1	1084	phage tail tape measure protein
chr	NC_008261.1	1798847	1799200	-	29571314	-	CPF_RS07670	WP_011590778.1	117	hypothetical protein
chr	NC_008261.1	1799362	1799679	-	29571313	-	CPF_RS07675	WP_011590779.1	105	hypothetical protein
chr	NC_008261.1	1799682	1800284	-	29571312	-	CPF_RS07680	WP_011590780.1	200	tail protein
chr	NC_008261.1	1800301	1800648	-	29571311	-	CPF_RS07685	WP_011590781.1	115	hypothetical protein
chr	NC_008261.1	1800657	1801094	-	29571310	-	CPF_RS07690	WP_041702697.1	145	hypothetical protein
chr	NC_008261.1	1801094	1801423	-	29571309	-	CPF_RS07695	WP_011590783.1	109	phage head-tail adapter protein
chr	NC_008261.1	1801416	1801694	-	29571308	-	CPF_RS07700	WP_011590784.1	92	hypothetical protein
chr	NC_008261.1	1801706	1802890	-	29571307	-	CPF_RS07705	WP_011590785.1	394	phage major capsid protein
chr	NC_008261.1	1802931	1803536	-	29571306	-	CPF_RS07710	WP_011590786.1	201	HK97 family phage prohead protease
chr	NC_008261.1	1803526	1804773	-	29571305	-	CPF_RS07715	WP_011590787.1	415	phage portal protein
chr	NC_008261.1	1804774	1806513	-	29571304	-	CPF_RS07720	WP_011590788.1	579	terminase large subunit
chr	NC_008261.1	1806506	1807018	-	29571303	-	CPF_RS07725	WP_011590789.1	170	phage terminase small subunit P27 family
chr	NC_008261.1	1807109	1807525	-	31474563	-	CPF_RS14780	WP_041702752.1	138	HNH endonuclease
chr	NC_008261.1	1807521	1808342	-	29571302	-	CPF_RS07735	WP_011590790.1	273	hypothetical protein
chr	NC_008261.1	1808517	1809065	-	29571301	-	CPF_RS07740	WP_011590791.1	182	site-specific integrase
chr	NC_008261.1	1809160	1809513	-	29571300	-	CPF_RS07745	WP_011590792.1	117	hypothetical protein
chr	NC_008261.1	1809572	1809757	-	29571299	-	CPF_RS07750	WP_041702754.1	61	hypothetical protein
chr	NC_008261.1	1809920	1810381	-	29571298	-	CPF_RS14675	WP_011590794.1	153	sigma-70 family RNA polymerase sigma factor
chr	NC_008261.1	1810917	1811306	-	29571297	-	CPF_RS07760	WP_011590796.1	129	single-stranded DNA-binding protein
chr	NC_008261.1	1811479	1812762	-	29571296	-	CPF_RS07765	WP_011590798.1	427	DNA helicase
chr	NC_008261.1	1812773	1813513	-	29571295	-	CPF_RS07770	WP_011590799.1	246	hypothetical protein
chr	NC_008261.1	1813702	1813881	-	29571294	-	CPF_RS07775	WP_011590801.1	59	hypothetical protein
chr	NC_008261.1	1813907	1814137	-	29571293	-	CPF_RS07780	WP_011590802.1	76	hypothetical protein
chr	NC_008261.1	1814143	1814640	-	29571292	-	CPF_RS07785	WP_011590803.1	165	hypothetical protein
chr	NC_008261.1	1814690	1814878	-	29571291	-	CPF_RS07790	WP_011590804.1	62	XRE family transcriptional regulator
chr	NC_008261.1	1815028	1815372	+	29571290	-	CPF_RS07795	WP_011590805.1	114	XRE family transcriptional regulator
chr	NC_008261.1	1816235	1816591	-	31474564	-	CPF_RS14785	WP_080503685.1	118	hypothetical protein
chr	NC_008261.1	1816640	1816840	-	31474565	-	CPF_RS14790	WP_080503686.1	66	hypothetical protein
chr	NC_008261.1	1817080	1817934	+	29571288	-	CPF_RS07805	WP_011590807.1	284	DNA methyltransferase
chr	NC_008261.1	1818046	1818543	+	29571287	-	CPF_RS07810	WP_011590808.1	165	ImmA/IrrE family metallo-endopeptidase
chr	NC_008261.1	1818556	1820064	+	29571286	-	CPF_RS07815	WP_011590809.1	502	resolvase
chr	NC_008261.1	1820078	1820416	-	29571285	-	CPF_RS07820	WP_011590810.1	112	aminoacyl-tRNA deacylase
chr	NC_008261.1	1820820	1821197	-	29571284	-	CPF_RS07825	WP_011590811.1	125	hypothetical protein
chr	NC_008261.1	1821673	1822233	-	29571283	-	CPF_RS07830	WP_011590813.1	186	hypothetical protein
chr	NC_008261.1	1822317	1823267	-	29571282	-	CPF_RS07835	WP_011590814.1	316	ribonuclease Z
chr	NC_008261.1	1823380	1827816	-	29571281	-	CPF_RS07840	WP_041702699.1	1478	glycosyl hydrolase family 20
chr	NC_008261.1	1828029	1828655	+	29571280	-	CPF_RS07845	WP_003449118.1	208	potassium transporter TrkA
chr	NC_008261.1	1828707	1829459	-	29571279	-	CPF_RS07850	WP_011590816.1	250	hypothetical protein
chr	NC_008261.1	1829551	1830699	-	29571278	-	CPF_RS07855	WP_011590817.1	382	YibE/F family protein
chr	NC_008261.1	1830780	1835912	-	29571277	-	CPF_RS07860	WP_011590818.1	1710	DNA-binding protein
chr	NC_008261.1	1836149	1836652	-	29571276	-	CPF_RS07865	WP_003449110.1	167	N-acetyltransferase
chr	NC_008261.1	1836952	1837740	+	29571275	-	CPF_RS07870	WP_080503687.1	262	PHP domain-containing protein
chr	NC_008261.1	1838091	1839404	+	29571274	-	CPF_RS07875	WP_003460070.1	437	sodium-dependent transporter
chr	NC_008261.1	1839695	1840390	+	29571273	-	CPF_RS07880	WP_003449164.1	231	energy-coupled thiamine transporter ThiT
chr	NC_008261.1	1840499	1841575	+	29571272	-	CPF_RS07885	WP_003460055.1	358	aminotransferase
chr	NC_008261.1	1841711	1842757	-	29571271	-	CPF_RS07890	WP_003470420.1	348	calcium/proton exchanger
chr	NC_008261.1	1843198	1844481	-	29571270	-	CPF_RS07895	WP_041702701.1	427	alkaline phosphatase family protein
chr	NC_008261.1	1844550	1844885	-	29571269	-	CPF_RS07900	WP_003460059.1	111	hypothetical protein
chr	NC_008261.1	1845025	1845438	-	29571268	-	CPF_RS07905	WP_003460053.1	137	hypothetical protein
chr	NC_008261.1	1845638	1846549	-	29571267	-	CPF_RS07910	WP_003460063.1	303	DUF368 domain-containing protein
chr	NC_008261.1	1846709	1847881	-	29571266	-	CPF_RS07915	WP_078209945.1	390	transposase
chr	NC_008261.1	1848575	1849366	-	29571263	-	CPF_RS07930	WP_011590822.1	263	D-alanyl-D-alanine carboxypeptidase
chr	NC_008261.1	1849636	1849962	-	29571262	-	CPF_RS07935	WP_003470421.1	108	hypothetical protein
chr	NC_008261.1	1850448	1851389	+	29571260	-	CPF_RS07945	WP_003472741.1	313	hypothetical protein
chr	NC_008261.1	1851427	1852296	-	29571259	-	CPF_RS07950	WP_003466212.1	289	type I methionyl aminopeptidase
chr	NC_008261.1	1852644	1853240	-	29571258	-	CPF_RS07955	WP_003460916.1	198	hypothetical protein
chr	NC_008261.1	1853342	1854265	+	29571257	-	CPF_RS07960	WP_011590823.1	307	hypothetical protein
chr	NC_008261.1	1854405	1854974	-	29571256	-	CPF_RS07965	WP_011010422.1	189	hypothetical protein
chr	NC_008261.1	1855060	1855317	-	31474566	-	CPF_RS14795	WP_003477994.1	85	hypothetical protein
chr	NC_008261.1	1855339	1855554	-	29571255	-	CPF_RS07970	WP_003460758.1	71	hypothetical protein
chr	NC_008261.1	1855590	1856072	-	29571254	-	CPF_RS07975	WP_011590826.1	160	hypothetical protein
chr	NC_008261.1	1856289	1856882	-	29571253	-	CPF_RS07980	WP_003448636.1	197	GTP-binding protein
chr	NC_008261.1	1856882	1859212	-	29571252	-	CPF_RS07985	WP_003460768.1	776	endopeptidase La
chr	NC_008261.1	1859334	1861046	-	29571251	-	CPF_RS07990	WP_003460767.1	570	ATP-dependent protease LonB
chr	NC_008261.1	1861157	1862464	-	29571250	-	CPF_RS07995	WP_003448621.1	435	ATP-dependent Clp protease ATP-binding subunit ClpX
chr	NC_008261.1	1862504	1863088	-	29571249	-	CPF_RS08000	WP_003448628.1	194	ATP-dependent Clp protease proteolytic subunit
chr	NC_008261.1	1863279	1864565	-	29571248	-	CPF_RS08005	WP_003460760.1	428	trigger factor
chr	NC_008261.1	1864692	1865480	-	29571247	-	CPF_RS08010	WP_011590827.1	262	sugar phosphate isomerase/epimerase
chr	NC_008261.1	1865685	1867271	+	29571246	-	CPF_RS08015	WP_003481525.1	528	ATP-dependent helicase
chr	NC_008261.1	1867310	1867573	-	29571245	-	CPF_RS08020	WP_003454590.1	87	hypothetical protein
chr	NC_008261.1	1867767	1868474	+	29571244	-	CPF_RS08025	WP_003470332.1	235	purine-nucleoside phosphorylase
chr	NC_008261.1	1868529	1869803	-	29571243	-	CPF_RS08030	WP_003457229.1	424	PEGA domain-containing protein
chr	NC_008261.1	1869814	1870158	-	29571242	-	CPF_RS08035	WP_003457196.1	114	hypothetical protein
chr	NC_008261.1	1870342	1871250	-	29571241	-	CPF_RS08040	WP_003457170.1	302	DNA polymerase III subunit epsilon
chr	NC_008261.1	1871497	1874418	-	29571240	-	CPF_RS08045	WP_011590829.1	973	peptidase M16
chr	NC_008261.1	1874793	1875062	-	29571239	-	CPF_RS08050	WP_003454555.1	89	hypothetical protein
chr	NC_008261.1	1875232	1876383	+	29571238	-	CPF_RS08055	WP_003457302.1	383	hypothetical protein
chr	NC_008261.1	1877319	1877897	+	29571236	-	CPF_RS08065	WP_003457263.1	192	flavin reductase family protein
chr	NC_008261.1	1878024	1879595	-	29571235	-	CPF_RS08070	WP_003475779.1	523	ClC family H(+)/Cl(-) exchange transporter
chr	NC_008261.1	1879858	1881168	+	29571234	-	CPF_RS08075	WP_011590830.1	436	electron transport complex subunit RsxC
chr	NC_008261.1	1881182	1882162	+	29571233	-	CPF_RS08080	WP_003478008.1	326	NADH:ubiquinone oxidoreductase
chr	NC_008261.1	1882473	1882730	-	29571232	-	CPF_RS08085	WP_003475769.1	85	DUF1653 domain-containing protein
chr	NC_008261.1	1882859	1884016	-	29571231	-	CPF_RS08090	WP_004459380.1	385	tRNA 4-thiouridine(8) synthase ThiI
chr	NC_008261.1	1884013	1885158	-	29571230	-	CPF_RS08095	WP_011590831.1	381	cysteine desulfurase
chr	NC_008261.1	1885332	1885769	-	29571229	-	CPF_RS08100	WP_003454663.1	145	hypothetical protein
chr	NC_008261.1	1888964	1889803	-	29571227	-	CPF_RS08110	WP_011590832.1	279	homocysteine S-methyltransferase
chr	NC_008261.1	1890045	1890773	+	29571226	-	CPF_RS08115	WP_011590833.1	242	1-acyl-sn-glycerol-3-phosphate acyltransferase
chr	NC_008261.1	1890817	1892205	-	29571225	-	CPF_RS08120	WP_011590834.1	462	sodium:alanine symporter family protein
chr	NC_008261.1	1892512	1893168	-	29571224	-	CPF_RS08125	WP_011590835.1	218	HDIG domain-containing protein
chr	NC_008261.1	1893491	1894243	+	29571223	-	CPF_RS08130	WP_003478027.1	250	ECF transporter S component
chr	NC_008261.1	1894448	1895425	+	29571222	-	CPF_RS08135	WP_011590836.1	325	peptidase S58 family protein
chr	NC_008261.1	1895666	1895848	+	29571221	-	CPF_RS08140	WP_003454632.1	60	small, acid-soluble spore protein C2
chr	NC_008261.1	1895896	1896342	-	29571220	-	CPF_RS08145	WP_080503688.1	148	gamma-glutamylcyclotransferase
chr	NC_008261.1	1896336	1896977	-	29571219	-	CPF_RS08150	WP_003463757.1	213	pyrrolidone-carboxylate peptidase
chr	NC_008261.1	1897013	1897942	-	29571218	-	CPF_RS08155	WP_003454619.1	309	DUF979 domain-containing protein
chr	NC_008261.1	1897955	1898635	-	29571217	-	CPF_RS08160	WP_011590838.1	226	DUF969 domain-containing protein
chr	NC_008261.1	1898873	1901473	-	29571216	-	CPF_RS08165	WP_011590839.1	866	ATP-dependent chaperone ClpB
chr	NC_008261.1	1901789	1903330	+	29571215	-	CPF_RS08170	WP_003463725.1	513	RelA/SpoT family protein
chr	NC_008261.1	1903410	1904840	+	29571214	-	CPF_RS08175	WP_003454642.1	476	cardiolipin synthase
chr	NC_008261.1	1905002	1906627	-	29571213	-	CPF_RS08180	WP_011590841.1	541	F420H(2):quinone oxidoreductase
chr	NC_008261.1	1906828	1908105	-	29571212	-	CPF_RS08185	WP_003481561.1	425	glutamate-1-semialdehyde 2,1-aminomutase
chr	NC_008261.1	1908168	1909133	-	29571211	-	CPF_RS08190	WP_003457183.1	321	porphobilinogen synthase
chr	NC_008261.1	1909190	1910668	-	29571210	-	CPF_RS08195	WP_011590842.1	492	uroporphyrinogen-III C-methyltransferase
chr	NC_008261.1	1910677	1911552	-	29571209	-	CPF_RS08200	WP_003454674.1	291	hydroxymethylbilane synthase
chr	NC_008261.1	1911610	1912272	-	29571208	-	CPF_RS08205	WP_041702704.1	220	precorrin-2 dehydrogenase
chr	NC_008261.1	1912236	1913438	-	29571207	-	CPF_RS08210	WP_011590844.1	400	glutamyl-tRNA reductase
chr	NC_008261.1	1913855	1914835	-	29571206	-	CPF_RS08215	WP_003454647.1	326	sulfite reductase subunit C
chr	NC_008261.1	1914849	1915640	-	29571205	-	CPF_RS08220	WP_011590845.1	263	anaerobic sulfite reductase subunit AsrB
chr	NC_008261.1	1915633	1916649	-	29571204	-	CPF_RS08225	WP_011590846.1	338	anaerobic sulfite reductase subunit AsrA
chr	NC_008261.1	1916889	1917581	-	29571203	-	CPF_RS08230	WP_003469104.1	230	Crp/Fnr family transcriptional regulator
chr	NC_008261.1	1917799	1918596	-	29571202	-	CPF_RS08235	WP_011590847.1	265	transporter
chr	NC_008261.1	1918804	1919424	-	29571201	-	CPF_RS08240	WP_011590848.1	206	hypothetical protein
chr	NC_008261.1	1919402	1919683	-	29571200	-	CPF_RS08245	WP_003454658.1	93	GIY-YIG nuclease family protein
chr	NC_008261.1	1919946	1922006	+	29571199	-	CPF_RS08250	WP_011010449.1	686	AraC family transcriptional regulator
chr	NC_008261.1	1922470	1923735	-	29571198	-	CPF_RS08255	WP_003457274.1	421	XRE family transcriptional regulator
chr	NC_008261.1	1925590	1926219	-	29571196	-	CPF_RS08265	WP_003469106.1	209	ribonuclease H
chr	NC_008261.1	1926235	1927206	-	29571195	-	CPF_RS08270	WP_003481572.1	323	DUF1232 domain-containing protein
chr	NC_008261.1	1927319	1928347	-	29571194	-	CPF_RS08275	WP_003454696.1	342	DUF1751 domain-containing protein
chr	NC_008261.1	1928365	1930164	-	29571193	-	CPF_RS08280	WP_003481576.1	599	oligoendopeptidase F
chr	NC_008261.1	1930185	1930583	-	29571192	-	CPF_RS08285	WP_003457290.1	132	hypothetical protein
chr	NC_008261.1	1930752	1931087	+	29571191	-	CPF_RS08290	WP_003454606.1	111	hypothetical protein
chr	NC_008261.1	1931160	1931828	+	29571190	-	CPF_RS08295	WP_011590850.1	222	metal ABC transporter ATP-binding protein
chr	NC_008261.1	1931847	1932656	+	29571189	-	CPF_RS08300	WP_003454588.1	269	metal ABC transporter permease
chr	NC_008261.1	1932814	1934205	-	29571188	-	CPF_RS08305	WP_011590851.1	463	MATE family efflux transporter
chr	NC_008261.1	1934484	1936907	-	29571187	-	CPF_RS08310	WP_011590852.1	807	hypothetical protein
chr	NC_008261.1	1937175	1937585	-	29571186	-	CPF_RS08315	WP_003454598.1	136	transcriptional repressor
chr	NC_008261.1	1937878	1938705	-	29571185	-	CPF_RS08320	WP_003457176.1	275	PTS mannose transporter subunit IID
chr	NC_008261.1	1938705	1939511	-	29571184	-	CPF_RS08325	WP_003454617.1	268	PTS sugar transporter subunit IIC
chr	NC_008261.1	1939665	1940162	-	29571183	-	CPF_RS08330	WP_003454565.1	165	PTS mannose/fructose/sorbose transporter subunit IIB
chr	NC_008261.1	1940317	1940736	-	29571182	-	CPF_RS08335	WP_003454549.1	139	PTS mannose transporter subunit IIA
chr	NC_008261.1	1941146	1942348	+	29571181	-	CPF_RS08340	WP_011590853.1	400	6-phosphofructokinase
chr	NC_008261.1	1942407	1942772	-	29571180	-	CPF_RS08345	WP_003454615.1	121	hypothetical protein
chr	NC_008261.1	1943029	1944315	-	29571179	-	CPF_RS08350	WP_011010462.1	428	aminotransferase class V-fold PLP-dependent enzyme
chr	NC_008261.1	1944485	1946416	+	29571178	-	CPF_RS08355	WP_011590854.1	643	ABC transporter ATP-binding protein
chr	NC_008261.1	1946580	1947044	-	29571177	-	CPF_RS08360	WP_003468316.1	154	deoxyuridine 5\'-triphosphate nucleotidohydrolase yncF
chr	NC_008261.1	1947179	1947769	-	29571176	-	CPF_RS08365	WP_003463726.1	196	hypothetical protein
chr	NC_008261.1	1947855	1948409	-	29571175	-	CPF_RS08370	WP_003454691.1	184	DUF1836 domain-containing protein
chr	NC_008261.1	1948648	1949295	+	29571174	-	CPF_RS08375	WP_003481593.1	215	hemolysin
chr	NC_008261.1	1949348	1950232	-	29571173	-	CPF_RS08380	WP_003457153.1	294	LysR family transcriptional regulator
chr	NC_008261.1	1950244	1950528	-	29571172	-	CPF_RS08385	WP_003454593.1	94	hypothetical protein
chr	NC_008261.1	1950704	1951420	+	29571171	-	CPF_RS08390	WP_011590855.1	238	polysaccharide deacetylase
chr	NC_008261.1	1951437	1951973	-	29571170	-	CPF_RS08395	WP_011590856.1	178	hypothetical protein
chr	NC_008261.1	1952092	1952727	-	29571169	-	CPF_RS08400	WP_011590857.1	211	hypothetical protein
chr	NC_008261.1	1952947	1954602	+	29571167	-	CPF_RS08405	WP_003457300.1	551	sodium-independent anion transporter
chr	NC_008261.1	1954872	1955837	-	29571166	-	CPF_RS08410	WP_003454665.1	321	kinase
chr	NC_008261.1	1955877	1956071	-	29571165	-	CPF_RS08415	WP_003454644.1	64	DUF4250 domain-containing protein
chr	NC_008261.1	1956329	1957657	-	29571164	-	CPF_RS08420	WP_003457235.1	442	MATE family efflux transporter
chr	NC_008261.1	1957678	1958364	-	29571163	-	CPF_RS08425	WP_011590858.1	228	ABC transporter ATP-binding protein
chr	NC_008261.1	1958366	1959121	-	29571162	-	CPF_RS08430	WP_003474008.1	251	ABC transporter
chr	NC_008261.1	1959096	1960100	-	29571161	-	CPF_RS08435	WP_003457296.1	334	ABC transporter substrate-binding protein
chr	NC_008261.1	1960347	1960532	-	29571160	-	CPF_RS08440	WP_003457312.1	61	hypothetical protein
chr	NC_008261.1	1960736	1961593	-	29571159	-	CPF_RS08445	WP_011590860.1	285	hypothetical protein
chr	NC_008261.1	1961697	1962473	-	29571158	-	CPF_RS08450	WP_003454673.1	258	sulfite exporter TauE/SafE family protein
chr	NC_008261.1	1962709	1963131	+	29571157	-	CPF_RS08455	WP_011590861.1	140	hypothetical protein
chr	NC_008261.1	1963333	1963857	-	29571156	-	CPF_RS08460	WP_003474005.1	174	DedA family protein
chr	NC_008261.1	1963928	1964425	-	29571155	-	CPF_RS08465	WP_003457247.1	165	DedA family protein
chr	NC_008261.1	1964699	1965736	-	29571154	-	CPF_RS08470	WP_003457168.1	345	tRNA 2-thiocytidine(32) synthetase TtcA
chr	NC_008261.1	1965937	1966206	+	29571153	-	CPF_RS08475	WP_003454568.1	89	ACT domain-containing protein
chr	NC_008261.1	1966223	1967575	+	29571152	-	CPF_RS08480	WP_003474040.1	450	PFL family protein
chr	NC_008261.1	1967787	1968290	-	29571151	-	CPF_RS08485	WP_003457240.1	167	QueT transporter family protein
chr	NC_008261.1	1968615	1969490	-	29571150	-	CPF_RS08490	WP_003457231.1	291	MBL fold metallo-hydrolase
chr	NC_008261.1	1969661	1970983	-	29571149	-	CPF_RS08495	WP_011590863.1	440	ATP-binding protein
chr	NC_008261.1	1970977	1971687	-	29571148	-	CPF_RS08500	WP_003449818.1	236	DNA-binding response regulator
chr	NC_008261.1	1971826	1972839	-	29571147	-	CPF_RS08505	WP_003456038.1	337	N-acetylmuramoyl-L-alanine amidase
chr	NC_008261.1	1972936	1973223	-	29571146	-	CPF_RS08510	WP_003455890.1	95	thiamine-binding protein
chr	NC_008261.1	1973447	1974460	-	29571145	-	CPF_RS08515	WP_003456055.1	337	hypothetical protein
chr	NC_008261.1	1974886	1976184	-	29571144	-	CPF_RS08520	WP_003455941.1	432	uracil permease
chr	NC_008261.1	1976372	1977955	+	29571143	-	CPF_RS08525	WP_003456099.1	527	heme ABC transporter ATP-binding protein
chr	NC_008261.1	1978006	1978968	-	29571142	-	CPF_RS08530	WP_003455997.1	320	polysaccharide deacetylase
chr	NC_008261.1	1979260	1980975	-	29571141	-	CPF_RS08535	WP_003456009.1	571	hypothetical protein
chr	NC_008261.1	1981288	1983474	-	29571140	-	CPF_RS08540	WP_080503689.1	728	DNA topoisomerase III
chr	NC_008261.1	1983571	1984989	-	29571139	-	CPF_RS08545	WP_011590865.1	472	membrane protein
chr	NC_008261.1	1984999	1985466	-	29571138	-	CPF_RS08550	WP_003456094.1	155	membrane protein
chr	NC_008261.1	1985610	1986008	-	29571137	-	CPF_RS08555	WP_003455939.1	132	hypothetical protein
chr	NC_008261.1	1986215	1989496	-	29571136	-	CPF_RS08560	WP_011590867.1	1093	sensor histidine kinase
chr	NC_008261.1	1989578	1990678	-	29571135	-	CPF_RS08565	WP_011590868.1	366	hypothetical protein
chr	NC_008261.1	1990693	1992060	-	29571134	-	CPF_RS08570	WP_011590869.1	455	MBOAT family protein
chr	NC_008261.1	1992295	1992792	-	29571133	-	CPF_RS08575	WP_003478097.1	165	DUF4358 domain-containing protein
chr	NC_008261.1	1993044	1994261	-	29571132	-	CPF_RS08580	WP_003481632.1	405	ATP-dependent helicase
chr	NC_008261.1	1994285	1994596	-	29571131	-	CPF_RS08585	WP_003452013.1	103	hypothetical protein
chr	NC_008261.1	1994906	1996252	-	29571130	-	CPF_RS08590	WP_003474084.1	448	NADP-specific glutamate dehydrogenase
chr	NC_008261.1	1996735	1997229	-	29571129	-	CPF_RS08595	WP_011590870.1	164	hypothetical protein
chr	NC_008261.1	1997463	1998488	+	29571128	-	CPF_RS08600	WP_003456091.1	341	branched-chain amino acid aminotransferase
chr	NC_008261.1	1998532	1998945	-	29571127	-	CPF_RS08605	WP_003455913.1	137	hypothetical protein
chr	NC_008261.1	1998968	1999513	-	29571126	-	CPF_RS08610	WP_041702707.1	181	hypothetical protein
chr	NC_008261.1	1999685	2000611	+	29571125	-	CPF_RS08615	WP_011590872.1	308	phytase
chr	NC_008261.1	2000732	2002501	-	29571124	-	CPF_RS08620	WP_011590873.1	589	ABC transporter ATP-binding protein
chr	NC_008261.1	2002536	2004257	-	29571123	-	CPF_RS08625	WP_011590874.1	573	ABC transporter ATP-binding protein
chr	NC_008261.1	2004877	2005635	-	29571122	-	CPF_RS08630	WP_011590875.1	252	hypothetical protein
chr	NC_008261.1	2005855	2006214	-	29571121	-	CPF_RS08635	WP_003455949.1	119	hypothetical protein
chr	NC_008261.1	2006482	2007819	+	29571120	-	CPF_RS08640	WP_011590876.1	445	DUF2334 domain-containing protein
chr	NC_008261.1	2007886	2008302	-	29571119	-	CPF_RS08645	WP_011590877.1	138	hypothetical protein
chr	NC_008261.1	2008522	2009469	-	29571118	-	CPF_RS08650	WP_011590878.1	315	carbohydrate kinase
chr	NC_008261.1	2009462	2010925	-	29571117	-	CPF_RS08655	WP_011590879.1	487	sucrose-6-phosphate hydrolase
chr	NC_008261.1	2010965	2011912	-	29571116	-	CPF_RS08660	WP_011590880.1	315	trehalose repressor
chr	NC_008261.1	2012076	2013428	-	29571115	-	CPF_RS08665	WP_003449520.1	450	PTS sugar transporter subunit IIA
chr	NC_008261.1	2013752	2014378	-	29571114	-	CPF_RS08670	WP_003449524.1	208	alpha/beta hydrolase
chr	NC_008261.1	2014894	2015940	-	29571113	-	CPF_RS08675	WP_003449786.1	348	sulfite reductase subunit C
chr	NC_008261.1	2015953	2016744	-	29571112	-	CPF_RS08680	WP_011590881.1	263	anaerobic sulfite reductase subunit AsrB
chr	NC_008261.1	2016745	2017776	-	29571111	-	CPF_RS08685	WP_011590882.1	343	anaerobic sulfite reductase subunit AsrA
chr	NC_008261.1	2018036	2018446	+	29571110	-	CPF_RS08690	WP_011590883.1	136	hypothetical protein
chr	NC_008261.1	2018543	2019727	-	29571109	-	CPF_RS08695	WP_011590884.1	394	ABC transporter
