#Replicon Name	Replicon Accession	Start	Stop	Strand	GeneID	Locus	Locus tag	Protein product	Length	Protein name
chr	NC_017448.1	2109350	2110576	-	34755688	-	FSU_RS08595	WP_014546047.1	408	restriction endonuclease subunit S
chr	NC_017448.1	2110719	2112593	-	34755689	-	FSU_RS08600	WP_014546048.1	624	SAM-dependent DNA methyltransferase
chr	NC_017448.1	2112625	2115747	-	34755690	-	FSU_RS08605	WP_014546049.1	1040	type I restriction endonuclease subunit R
chr	NC_017448.1	2116021	2116515	+	34755691	-	FSU_RS08610	WP_014546050.1	164	virulence protein
chr	NC_017448.1	2116721	2117137	+	34755692	-	FSU_RS08615	WP_014546051.1	138	MULTISPECIES: DUF2442 domain-containing protein
chr	NC_017448.1	2117168	2118073	-	34755693	-	FSU_RS08620	WP_014546052.1	301	MULTISPECIES: LysR family transcriptional regulator
chr	NC_017448.1	2118215	2120482	+	34755694	-	FSU_RS08625	WP_015731995.1	755	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase
chr	NC_017448.1	2120776	2121963	+	34755695	-	FSU_RS08630	WP_015731996.1	395	cytosine permease
chr	NC_017448.1	2121977	2122807	+	34755696	-	FSU_RS08635	WP_014546053.1	276	MULTISPECIES: pyridoxamine kinase
chr	NC_017448.1	2122809	2123468	+	34755697	-	FSU_RS08640	WP_014546054.1	219	radical SAM protein
chr	NC_017448.1	2123723	2124409	+	34755698	-	FSU_RS08645	WP_014546055.1	228	hypothetical protein
chr	NC_017448.1	2124538	2125197	-	34755699	-	FSU_RS08650	WP_015731998.1	219	VWA domain-containing protein
chr	NC_017448.1	2125359	2126402	-	34755700	-	FSU_RS08655	WP_014546057.1	347	Appr-1-p processing protein
chr	NC_017448.1	2126440	2127333	-	34755701	-	FSU_RS08660	WP_014546058.1	297	hypothetical protein
chr	NC_017448.1	2127384	2128625	-	34755702	-	FSU_RS08665	WP_014546059.1	413	BspA family leucine-rich repeat surface protein
chr	NC_017448.1	2128767	2129897	-	34755703	-	FSU_RS08670	WP_014546060.1	376	hypothetical protein
chr	NC_017448.1	2130012	2130557	-	34755704	-	FSU_RS08675	WP_014546062.1	181	DUF1768 domain-containing protein
chr	NC_017448.1	2130656	2131279	-	34755705	-	FSU_RS08680	WP_015732000.1	207	BspA family leucine-rich repeat surface protein
chr	NC_017448.1	2131476	2133338	-	34755706	-	FSU_RS08685	WP_014546064.1	620	LlaJI family restriction endonuclease
chr	NC_017448.1	2133342	2134976	-	34755707	-	FSU_RS08690	WP_014546065.1	544	restriction enzyme domain protein
chr	NC_017448.1	2134963	2135145	-	34755708	-	FSU_RS08695	WP_041260120.1	60	hypothetical protein
chr	NC_017448.1	2135379	2135588	-	34755709	-	FSU_RS08700	WP_041917840.1	69	hypothetical protein
chr	NC_017448.1	2135588	2136280	-	34755710	-	FSU_RS08705	WP_014546066.1	230	sigma-70 family RNA polymerase sigma factor
chr	NC_017448.1	2136527	2137273	-	34755711	-	FSU_RS08710	WP_015732001.1	248	BspA family leucine-rich repeat surface protein
chr	NC_017448.1	2137282	2138361	-	34757163	-	FSU_RS16195	WP_099045565.1	359	BspA family leucine-rich repeat surface protein
chr	NC_017448.1	2139495	2140199	-	34755712	-	FSU_RS08725	WP_014546067.1	234	BspA family leucine-rich repeat surface protein
chr	NC_017448.1	2140214	2140390	-	34755713	-	FSU_RS08730	WP_014546068.1	58	rubredoxin
chr	NC_017448.1	2140557	2141279	+	34755714	-	FSU_RS08735	WP_015732003.1	240	hypothetical protein
chr	NC_017448.1	2141298	2142287	+	34757109	-	FSU_RS15895	WP_015732004.1	329	hypothetical protein
chr	NC_017448.1	2142351	2143181	-	34755715	-	FSU_RS08745	WP_014546071.1	276	hypothetical protein
chr	NC_017448.1	2143247	2144704	-	34755716	-	FSU_RS08750	WP_014546072.1	485	carbon starvation protein A
chr	NC_017448.1	2144817	2146136	-	34755717	-	FSU_RS08755	WP_014546073.1	439	MULTISPECIES: aspartate kinase
chr	NC_017448.1	2146408	2147361	+	34755718	-	FSU_RS08760	WP_014546074.1	317	sigma-54-dependent Fis family transcriptional regulator
chr	NC_017448.1	2147358	2148272	-	34755719	-	FSU_RS08765	WP_014546075.1	304	hypothetical protein
chr	NC_017448.1	2148378	2149886	-	34755720	-	FSU_RS08770	WP_014546076.1	502	phosphomannomutase
chr	NC_017448.1	2149983	2150963	-	34755721	-	FSU_RS08775	WP_014546077.1	326	type II toxin-antitoxin system HipA family toxin
chr	NC_017448.1	2150963	2151301	-	34755722	-	FSU_RS08780	WP_014546078.1	112	MULTISPECIES: phosphatidylinositol kinase
chr	NC_017448.1	2151294	2151515	-	34755723	-	FSU_RS08785	WP_014546079.1	73	XRE family transcriptional regulator
chr	NC_017448.1	2151769	2152554	+	34755724	rsmA	FSU_RS08790	WP_014546080.1	261	ribosomal RNA small subunit methyltransferase A
chr	NC_017448.1	2152544	2153377	+	34755725	-	FSU_RS08795	WP_014546081.1	277	MBL fold metallo-hydrolase
chr	NC_017448.1	2153521	2154012	+	34755726	-	FSU_RS08800	WP_014546082.1	163	hypothetical protein
chr	NC_017448.1	2154017	2154790	-	34755727	-	FSU_RS08805	WP_015732005.1	257	YggS family pyridoxal phosphate-dependent enzyme
chr	NC_017448.1	2154944	2157169	-	34755728	-	FSU_RS08810	WP_014546084.1	741	hypothetical protein
chr	NC_017448.1	2157178	2158662	-	34755729	-	FSU_RS08815	WP_014546085.1	494	hypothetical protein
chr	NC_017448.1	2158696	2161065	-	34755730	lon	FSU_RS08820	WP_014546086.1	789	endopeptidase La
chr	NC_017448.1	2161189	2162442	-	34755731	-	FSU_RS08825	WP_014546087.1	417	MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit ClpX
chr	NC_017448.1	2162442	2163032	-	34755732	-	FSU_RS08830	WP_014546088.1	196	MULTISPECIES: ATP-dependent Clp protease proteolytic subunit
chr	NC_017448.1	2163045	2164304	-	34755733	tig	FSU_RS08835	WP_014546089.1	419	trigger factor
chr	NC_017448.1	2164470	2165156	-	34755735	-	FSU_RS08845	WP_015732006.1	228	class I SAM-dependent methyltransferase
chr	NC_017448.1	2165187	2166422	+	34755736	-	FSU_RS08850	WP_015732007.1	411	polysaccharide biosynthesis protein
chr	NC_017448.1	2166342	2167700	-	34755737	-	FSU_RS08855	WP_014546092.1	452	oligosaccharide repeat unit polymerase
chr	NC_017448.1	2167719	2168918	-	34755738	-	FSU_RS08860	WP_014546093.1	399	LPS biosynthesis protein
chr	NC_017448.1	2168922	2170103	-	34755739	-	FSU_RS08865	WP_014546094.1	393	sugar transporter
chr	NC_017448.1	2170296	2170769	-	34755740	-	FSU_RS08870	WP_015732008.1	157	MULTISPECIES: 50S ribosomal protein L17
chr	NC_017448.1	2170772	2171746	-	34755741	-	FSU_RS08875	WP_015732009.1	324	MULTISPECIES: DNA-directed RNA polymerase subunit alpha
chr	NC_017448.1	2171765	2172205	-	34755742	-	FSU_RS08880	WP_014546095.1	146	MULTISPECIES: 30S ribosomal protein S11
chr	NC_017448.1	2172217	2172585	-	34755743	-	FSU_RS08885	WP_014546096.1	122	MULTISPECIES: 30S ribosomal protein S13
chr	NC_017448.1	2172595	2172711	-	34755744	-	FSU_RS08890	WP_014546097.1	38	MULTISPECIES: 50S ribosomal protein L36
chr	NC_017448.1	2172739	2172957	-	34757146	-	FSU_RS16110	WP_014546098.1	72	MULTISPECIES: translation initiation factor IF-1
chr	NC_017448.1	2172957	2174318	-	34755745	-	FSU_RS08895	WP_014546099.1	453	preprotein translocase subunit SecY
chr	NC_017448.1	2174318	2174758	-	34755746	-	FSU_RS08900	WP_014546100.1	146	50S ribosomal protein L15
chr	NC_017448.1	2174760	2174939	-	34755747	-	FSU_RS08905	WP_014546101.1	59	MULTISPECIES: 50S ribosomal protein L30
chr	NC_017448.1	2174953	2175435	-	34755748	-	FSU_RS08910	WP_015732010.1	160	MULTISPECIES: 30S ribosomal protein S5
chr	NC_017448.1	2175447	2175818	-	34755749	-	FSU_RS08915	WP_014546103.1	123	MULTISPECIES: 50S ribosomal protein L18
chr	NC_017448.1	2175828	2176367	-	34755750	-	FSU_RS08920	WP_014546104.1	179	50S ribosomal protein L6
chr	NC_017448.1	2176370	2176765	-	34755751	-	FSU_RS08925	WP_014546105.1	131	MULTISPECIES: 30S ribosomal protein S8
chr	NC_017448.1	2176778	2176963	-	34755752	-	FSU_RS08930	WP_014546106.1	61	MULTISPECIES: type Z 30S ribosomal protein S14
chr	NC_017448.1	2176973	2177512	-	34755753	-	FSU_RS08935	WP_014546107.1	179	MULTISPECIES: 50S ribosomal protein L5
chr	NC_017448.1	2177522	2177821	-	34755754	-	FSU_RS08940	WP_014546108.1	99	50S ribosomal protein L24
chr	NC_017448.1	2177821	2178189	-	34755755	-	FSU_RS08945	WP_015732011.1	122	MULTISPECIES: 50S ribosomal protein L14
chr	NC_017448.1	2178210	2178464	-	34755756	-	FSU_RS08950	WP_015732012.1	84	MULTISPECIES: 30S ribosomal protein S17
chr	NC_017448.1	2178482	2178673	-	34755757	-	FSU_RS08955	WP_014546109.1	63	MULTISPECIES: 50S ribosomal protein L29
chr	NC_017448.1	2178673	2179086	-	34755758	-	FSU_RS08960	WP_014546110.1	137	MULTISPECIES: 50S ribosomal protein L16
chr	NC_017448.1	2179089	2179748	-	34755759	-	FSU_RS08965	WP_014546111.1	219	MULTISPECIES: 30S ribosomal protein S3
chr	NC_017448.1	2179751	2180101	-	34755760	-	FSU_RS08970	WP_014546112.1	116	MULTISPECIES: 50S ribosomal protein L22
chr	NC_017448.1	2180101	2180382	-	34755761	-	FSU_RS08975	WP_014546113.1	93	MULTISPECIES: 30S ribosomal protein S19
chr	NC_017448.1	2180386	2181216	-	34755762	-	FSU_RS08980	WP_014546114.1	276	MULTISPECIES: 50S ribosomal protein L2
chr	NC_017448.1	2181219	2181521	-	34755763	-	FSU_RS08985	WP_015732013.1	100	MULTISPECIES: 50S ribosomal protein L23
chr	NC_017448.1	2181521	2182141	-	34755764	rplD	FSU_RS08990	WP_014546115.1	206	MULTISPECIES: 50S ribosomal protein L4
chr	NC_017448.1	2182141	2182758	-	34755765	-	FSU_RS08995	WP_014546116.1	205	MULTISPECIES: 50S ribosomal protein L3
chr	NC_017448.1	2182764	2183072	-	34755766	-	FSU_RS09000	WP_014546117.1	102	MULTISPECIES: 30S ribosomal protein S10
chr	NC_017448.1	2183082	2184266	-	34755767	tuf	FSU_RS09005	WP_014545994.1	394	MULTISPECIES: elongation factor Tu
chr	NC_017448.1	2184946	2186610	+	34755768	-	FSU_RS09010	WP_014546118.1	554	glycosyl hydrolase family 5
chr	NC_017448.1	2186826	2188496	+	34755769	-	FSU_RS09015	WP_014546119.1	556	glycosyl hydrolase family 5
chr	NC_017448.1	2188662	2189003	+	34755770	-	FSU_RS09020	WP_014546120.1	113	XRE family transcriptional regulator
chr	NC_017448.1	2189023	2190075	-	34755771	-	FSU_RS09025	WP_014546121.1	350	peptidase M48
chr	NC_017448.1	2190193	2190750	-	34755772	-	FSU_RS09030	WP_014546122.1	185	LemA family protein
chr	NC_017448.1	2190824	2191018	+	34755773	-	FSU_RS09035	WP_041260126.1	64	hypothetical protein
chr	NC_017448.1	2191338	2191658	+	34757110	-	FSU_RS15900	WP_081440903.1	106	hypothetical protein
chr	NC_017448.1	2191733	2192011	-	34755774	-	FSU_RS09045	WP_014546123.1	92	hypothetical protein
chr	NC_017448.1	2192310	2192909	+	34755775	-	FSU_RS09050	WP_015732014.1	199	hypothetical protein
chr	NC_017448.1	2192921	2193874	-	34755776	-	FSU_RS09055	WP_014546125.1	317	WYL domain-containing protein
chr	NC_017448.1	2194128	2194466	+	34755777	-	FSU_RS09060	WP_014546126.1	112	hypothetical protein
chr	NC_017448.1	2194536	2195486	-	34755778	-	FSU_RS09065	WP_014546127.1	316	hypothetical protein
chr	NC_017448.1	2195566	2196153	-	34755779	-	FSU_RS09070	WP_041260128.1	195	hypothetical protein
chr	NC_017448.1	2196162	2198030	-	34755780	-	FSU_RS09075	WP_015732016.1	622	DUF4954 domain-containing protein
chr	NC_017448.1	2198059	2198523	+	34755781	-	FSU_RS09080	WP_014546129.1	154	hypothetical protein
chr	NC_017448.1	2198520	2199728	+	34755782	-	FSU_RS09085	WP_014546130.1	402	glycosyltransferase family 4 protein
chr	NC_017448.1	2199811	2200236	-	34755783	-	FSU_RS09090	WP_014546131.1	141	hypothetical protein
chr	NC_017448.1	2200365	2201135	-	34755785	-	FSU_RS09100	WP_014546132.1	256	3\',5\'-cyclic adenosine monophosphate phosphodiesterase CpdA
chr	NC_017448.1	2201456	2201833	-	34755786	-	FSU_RS09105	WP_014546133.1	125	polymer-forming cytoskeletal protein
chr	NC_017448.1	2201863	2202663	-	34755787	-	FSU_RS09110	WP_014546134.1	266	M23 family peptidase
chr	NC_017448.1	2202674	2203672	-	34755788	-	FSU_RS09115	WP_014546135.1	332	ParB/RepB/Spo0J family partition protein
chr	NC_017448.1	2203784	2204569	-	34755789	-	FSU_RS09120	WP_014546136.1	261	MULTISPECIES: ParA family protein
chr	NC_017448.1	2204562	2205233	-	34755790	-	FSU_RS09125	WP_081440904.1	223	hypothetical protein
chr	NC_017448.1	2206132	2206851	-	34755791	-	FSU_RS09130	WP_014546137.1	239	hypothetical protein
chr	NC_017448.1	2206943	2207491	-	34755792	-	FSU_RS09135	WP_014546138.1	182	hypothetical protein
chr	NC_017448.1	2207473	2207685	-	34755793	-	FSU_RS09140	WP_041917842.1	70	hypothetical protein
chr	NC_017448.1	2207682	2208086	-	34755794	-	FSU_RS09145	WP_014546139.1	134	hypothetical protein
chr	NC_017448.1	2208298	2208834	+	34755795	-	FSU_RS09150	WP_015732021.1	178	hypothetical protein
chr	NC_017448.1	2208847	2209350	+	34755796	-	FSU_RS09155	WP_014546140.1	167	O-acetyl-ADP-ribose deacetylase
chr	NC_017448.1	2209476	2209874	+	34755797	-	FSU_RS09160	WP_014546141.1	132	pyridoxamine 5\'-phosphate oxidase
chr	NC_017448.1	2210293	2210985	+	34755798	-	FSU_RS09165	WP_014546142.1	230	DUF4328 domain-containing protein
chr	NC_017448.1	2211012	2212064	-	34755799	-	FSU_RS09170	WP_014546143.1	350	hypothetical protein
chr	NC_017448.1	2212331	2213116	+	34755800	-	FSU_RS09175	WP_014546144.1	261	hypothetical protein
chr	NC_017448.1	2213209	2213814	-	34755801	-	FSU_RS09180	WP_014546145.1	201	LemA family protein
chr	NC_017448.1	2213857	2214789	-	34755802	-	FSU_RS09185	WP_014546146.1	310	bile acid:sodium symporter family protein
chr	NC_017448.1	2214799	2215950	-	34755803	-	FSU_RS09190	WP_014546147.1	383	alcohol dehydrogenase
chr	NC_017448.1	2215960	2217036	-	34755804	-	FSU_RS09195	WP_014546148.1	358	tetratricopeptide repeat protein
chr	NC_017448.1	2217043	2218440	-	34755805	-	FSU_RS09200	WP_014546149.1	465	histidine-type phosphatase
chr	NC_017448.1	2218608	2221586	+	34755806	secA	FSU_RS09205	WP_014546150.1	992	preprotein translocase subunit SecA
chr	NC_017448.1	2221746	2222378	+	34755807	tmk	FSU_RS09210	WP_014546151.1	210	dTMP kinase
chr	NC_017448.1	2222375	2223475	+	34755808	-	FSU_RS09215	WP_014546152.1	366	metallophosphoesterase
chr	NC_017448.1	2223519	2223839	+	34755809	-	FSU_RS09220	WP_014546153.1	106	MULTISPECIES: nucleotidyltransferase domain-containing protein
chr	NC_017448.1	2223858	2225699	+	34755810	-	FSU_RS09225	WP_014546154.1	613	ABC transporter substrate-binding protein
chr	NC_017448.1	2225814	2226035	-	34755811	-	FSU_RS09230	WP_014546155.1	73	hypothetical protein
chr	NC_017448.1	2226248	2227183	+	34755812	-	FSU_RS09235	WP_015732023.1	311	hypothetical protein
chr	NC_017448.1	2227339	2228097	+	34755813	-	FSU_RS09240	WP_014546157.1	252	NYN domain-containing protein
chr	NC_017448.1	2228128	2228997	-	34755814	-	FSU_RS09245	WP_014546158.1	289	hypothetical protein
chr	NC_017448.1	2229077	2230396	+	34755815	-	FSU_RS09250	WP_015732024.1	439	ABC transporter substrate-binding protein
chr	NC_017448.1	2230400	2231200	+	34755816	-	FSU_RS09255	WP_014546160.1	266	DUF4388 domain-containing protein
chr	NC_017448.1	2231240	2232265	+	34755817	-	FSU_RS09260	WP_014546161.1	341	MULTISPECIES: phosphoribosylformylglycinamidine cyclo-ligase
chr	NC_017448.1	2232325	2233893	+	34755818	-	FSU_RS09265	WP_014546162.1	522	glycosyl hydrolase family 5
chr	NC_017448.1	2239583	2239993	+	34755824	-	FSU_RS09295	WP_041917843.1	136	hypothetical protein
chr	NC_017448.1	2240008	2244387	+	34755825	-	FSU_RS09300	WP_014546163.1	1459	fibro-slime domain-containing protein
chr	NC_017448.1	2244528	2248805	+	34755826	-	FSU_RS09305	WP_014546164.1	1425	fibro-slime domain-containing protein
chr	NC_017448.1	2249033	2250286	+	34755827	-	FSU_RS09310	WP_014546165.1	417	hypothetical protein
chr	NC_017448.1	2250458	2252308	+	34755828	-	FSU_RS09315	WP_015732027.1	616	ABC transporter ATP-binding protein
chr	NC_017448.1	2252318	2252968	+	34755829	-	FSU_RS09320	WP_014546167.1	216	hypothetical protein
chr	NC_017448.1	2253055	2253411	+	34755830	-	FSU_RS09325	WP_014546168.1	118	hypothetical protein
chr	NC_017448.1	2253430	2253903	+	34755831	-	FSU_RS09330	WP_014546169.1	157	hypothetical protein
chr	NC_017448.1	2253910	2254860	-	34755832	-	FSU_RS09335	WP_014546170.1	316	hypothetical protein
chr	NC_017448.1	2254875	2256011	-	34755833	-	FSU_RS09340	WP_014546171.1	378	hypothetical protein
chr	NC_017448.1	2256178	2256423	-	34755834	-	FSU_RS09345	WP_041917844.1	81	hypothetical protein
chr	NC_017448.1	2256492	2257379	-	34755835	-	FSU_RS09350	WP_014546172.1	295	tetraacyldisaccharide 4\'-kinase
chr	NC_017448.1	2257386	2258471	-	34755836	aroC	FSU_RS09355	WP_014546173.1	361	chorismate synthase
chr	NC_017448.1	2258576	2259154	+	34755837	-	FSU_RS09360	WP_014546174.1	192	hypothetical protein
chr	NC_017448.1	2259395	2259952	+	34755838	-	FSU_RS09365	WP_014546175.1	185	MULTISPECIES: NADH peroxidase
chr	NC_017448.1	2260035	2260481	+	34755839	-	FSU_RS09370	WP_014546176.1	148	transcriptional repressor
chr	NC_017448.1	2260478	2261137	-	34755840	-	FSU_RS09375	WP_014546177.1	219	TrkA family potassium uptake protein
chr	NC_017448.1	2261270	2262673	-	34755841	-	FSU_RS09380	WP_015732029.1	467	ATPase
chr	NC_017448.1	2262770	2263660	-	34755842	-	FSU_RS09385	WP_014546179.1	296	hypothetical protein
chr	NC_017448.1	2263730	2264122	+	34755843	-	FSU_RS09390	WP_014546180.1	130	NADH-quinone oxidoreductase subunit H
chr	NC_017448.1	2264261	2265352	-	34755844	-	FSU_RS09395	WP_015732030.1	363	hypothetical protein
chr	NC_017448.1	2265429	2267285	+	34755845	-	FSU_RS09400	WP_014546182.1	618	ABC transporter ATP-binding protein
chr	NC_017448.1	2267378	2270458	+	34755846	-	FSU_RS09405	WP_015732031.1	1026	tandem-95 repeat protein
chr	NC_017448.1	2270619	2271800	-	34755847	-	FSU_RS09410	WP_014546184.1	393	acetate kinase
chr	NC_017448.1	2271885	2272430	+	34755848	-	FSU_RS09415	WP_014546185.1	181	phosphatase PAP2 family protein
chr	NC_017448.1	2272437	2273114	+	34755849	-	FSU_RS09420	WP_014546186.1	225	histidine phosphatase family protein
chr	NC_017448.1	2273248	2274234	+	34755850	-	FSU_RS09425	WP_015732032.1	328	hypothetical protein
chr	NC_017448.1	2274254	2276005	-	34755851	-	FSU_RS09430	WP_014546187.1	583	hypothetical protein
chr	NC_017448.1	2276099	2277073	-	34755852	-	FSU_RS09435	WP_014546188.1	324	hypothetical protein
chr	NC_017448.1	2277106	2277945	-	34755853	-	FSU_RS09440	WP_014546189.1	279	bifunctional methylenetetrahydrofolate dehydrogenase/methenyltetrahydrofolate cyclohydrolase
chr	NC_017448.1	2278065	2278316	-	34755854	-	FSU_RS09445	WP_015732033.1	83	hypothetical protein
chr	NC_017448.1	2278489	2279304	+	34755855	-	FSU_RS09450	WP_014546190.1	271	FKBP-type peptidyl-prolyl cis-trans isomerase
chr	NC_017448.1	2279377	2280732	+	34755856	argA	FSU_RS09455	WP_014546191.1	451	amino-acid N-acetyltransferase
chr	NC_017448.1	2280878	2282650	+	34755857	-	FSU_RS09460	WP_014546192.1	590	hypothetical protein
chr	NC_017448.1	2282660	2284057	+	34755858	-	FSU_RS09465	WP_014546193.1	465	hypothetical protein
chr	NC_017448.1	2284064	2285740	+	34755859	-	FSU_RS09470	WP_015732035.1	558	hypothetical protein
chr	NC_017448.1	2285755	2287962	+	34755860	-	FSU_RS09475	WP_014546195.1	735	hypothetical protein
chr	NC_017448.1	2287979	2288569	+	34755861	-	FSU_RS09480	WP_014546196.1	196	nitroreductase
chr	NC_017448.1	2288615	2290783	-	34755862	-	FSU_RS09485	WP_041917846.1	722	hypothetical protein
chr	NC_017448.1	2290792	2291616	-	34755863	-	FSU_RS09490	WP_014546198.1	274	TIGR02147 family protein
chr	NC_017448.1	2291972	2292541	+	34755864	folE	FSU_RS09495	WP_015732037.1	189	MULTISPECIES: GTP cyclohydrolase I FolE
chr	NC_017448.1	2292677	2293978	+	34755865	-	FSU_RS09500	WP_015732038.1	433	alpha/beta hydrolase
chr	NC_017448.1	2294199	2295440	+	34755866	-	FSU_RS09505	WP_014546201.1	413	alpha/beta hydrolase
chr	NC_017448.1	2295579	2296811	+	34755867	-	FSU_RS09510	WP_014546202.1	410	glycogen synthase
chr	NC_017448.1	2296916	2298751	-	34755868	-	FSU_RS09515	WP_014546203.1	611	thiol:disulfide interchange protein
chr	NC_017448.1	2298750	2299529	+	34755869	-	FSU_RS09520	WP_015732040.1	259	RNA polymerase sigma factor
chr	NC_017448.1	2299559	2301922	+	34755870	-	FSU_RS09525	WP_014546205.1	787	hypothetical protein
chr	NC_017448.1	2301922	2302308	+	34755871	-	FSU_RS09530	WP_014546206.1	128	hypothetical protein
chr	NC_017448.1	2302308	2303588	+	34755872	-	FSU_RS09535	WP_015732042.1	426	CCA tRNA nucleotidyltransferase
chr	NC_017448.1	2303850	2304953	-	34755873	-	FSU_RS09540	WP_014546208.1	367	glycosyl transferase family 2
chr	NC_017448.1	2305128	2305895	+	34755874	-	FSU_RS09545	WP_014546209.1	255	acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase
chr	NC_017448.1	2305928	2307091	-	34755875	-	FSU_RS09550	WP_014546210.1	387	glycoside hydrolase
chr	NC_017448.1	2307388	2308161	+	34755876	-	FSU_RS09555	WP_014546211.1	257	MULTISPECIES: cellulose-binding domain protein
chr	NC_017448.1	2308171	2310453	+	34755877	-	FSU_RS09560	WP_014546212.1	760	hypothetical protein
chr	NC_017448.1	2310469	2312631	+	34755878	-	FSU_RS09565	WP_014546213.1	720	hypothetical protein
chr	NC_017448.1	2312647	2314788	+	34755879	-	FSU_RS09570	WP_014546214.1	713	hypothetical protein
chr	NC_017448.1	2314801	2315460	+	34755880	-	FSU_RS09575	WP_014546215.1	219	hypothetical protein
chr	NC_017448.1	2315478	2316530	+	34755881	-	FSU_RS09580	WP_014546216.1	350	glycoside hydrolase
chr	NC_017448.1	2316760	2318520	+	34755882	-	FSU_RS09585	WP_014546217.1	586	glycosyl hydrolase family 5
chr	NC_017448.1	2318592	2320187	-	34755883	-	FSU_RS09590	WP_014546218.1	531	chloride transporter
chr	NC_017448.1	2320282	2321973	+	34755884	-	FSU_RS09595	WP_015732044.1	563	DUF4832 domain-containing protein
chr	NC_017448.1	2322204	2323082	+	34755885	-	FSU_RS09600	WP_014546220.1	292	hypothetical protein
chr	NC_017448.1	2323079	2323729	-	34755886	rpe	FSU_RS09605	WP_014546221.1	216	ribulose-phosphate 3-epimerase
chr	NC_017448.1	2323799	2324260	+	34755887	-	FSU_RS09610	WP_014546222.1	153	glycoside hydrolase
chr	NC_017448.1	2324429	2325688	+	34755888	-	FSU_RS09615	WP_014546223.1	419	diaminopimelate decarboxylase
chr	NC_017448.1	2325789	2326649	+	34755889	-	FSU_RS09620	WP_014546224.1	286	CRISPR system precrRNA processing endoribonuclease RAMP protein Cas6
chr	NC_017448.1	2327125	2329131	+	34755890	-	FSU_RS09625	WP_014546227.1	668	hypothetical protein
chr	NC_017448.1	2329166	2331412	+	34755891	-	FSU_RS09630	WP_014546228.1	748	hypothetical protein
chr	NC_017448.1	2331592	2332188	+	34755892	-	FSU_RS09635	WP_014546229.1	198	hypothetical protein
chr	NC_017448.1	2332169	2333383	+	34755893	-	FSU_RS09640	WP_014546230.1	404	serine/threonine protein kinase
chr	NC_017448.1	2333435	2334121	+	34755894	-	FSU_RS09645	WP_014546231.1	228	VWA domain-containing protein
chr	NC_017448.1	2334123	2335124	+	34755895	-	FSU_RS09650	WP_014546232.1	333	protein phosphatase 2C domain-containing protein
chr	NC_017448.1	2335417	2336388	+	34755896	-	FSU_RS09655	WP_015732046.1	323	radical SAM protein
chr	NC_017448.1	2336690	2337427	+	34755897	-	FSU_RS09660	WP_014546234.1	245	hypothetical protein
chr	NC_017448.1	2337456	2339450	+	34755898	-	FSU_RS09665	WP_015732047.1	664	hypothetical protein
chr	NC_017448.1	2339478	2340164	+	34755899	-	FSU_RS09670	WP_014546235.1	228	hypothetical protein
chr	NC_017448.1	2340250	2341266	+	34755900	-	FSU_RS09675	WP_014546236.1	338	GTP-binding protein
chr	NC_017448.1	2344091	2344306	+	34755901	-	FSU_RS09680	WP_041917847.1	71	hypothetical protein
chr	NC_017448.1	2344527	2345558	+	34755902	cas1	FSU_RS09685	WP_014546237.1	343	CRISPR-associated endonuclease Cas1
chr	NC_017448.1	2345555	2345830	+	34755903	cas2	FSU_RS09690	WP_014546238.1	91	CRISPR-associated endonuclease Cas2
chr	NC_017448.1	2346001	2346264	-	34755904	-	FSU_RS09695	WP_041260144.1	87	hypothetical protein
chr	NC_017448.1	2346335	2346541	-	34755905	-	FSU_RS09700	WP_041260146.1	68	hypothetical protein
chr	NC_017448.1	2350171	2350365	+	34755906	-	FSU_RS09705	WP_041260149.1	64	hypothetical protein
chr	NC_017448.1	2354402	2354830	+	34755907	-	FSU_RS09710	WP_014546239.1	142	hypothetical protein
chr	NC_017448.1	2354847	2355191	-	34755908	-	FSU_RS09715	WP_015732048.1	114	hypothetical protein
chr	NC_017448.1	2355373	2356671	+	34755909	-	FSU_RS09720	WP_014546240.1	432	TIGR02221 family CRISPR-associated protein
chr	NC_017448.1	2356664	2358181	+	34755910	-	FSU_RS09725	WP_014546241.1	505	CRISPR-associated protein
chr	NC_017448.1	2358193	2358744	+	34755911	-	FSU_RS09730	WP_014546242.1	183	CRISPR-associated RAMP protein
chr	NC_017448.1	2358747	2360222	+	34755912	-	FSU_RS09735	WP_041260151.1	491	hypothetical protein
chr	NC_017448.1	2360222	2361625	+	34755913	-	FSU_RS09740	WP_014546243.1	467	CRISPR-associated protein
chr	NC_017448.1	2361625	2362017	+	34755914	-	FSU_RS09745	WP_014546244.1	130	TIGR04423 family type III CRISPR-associated protein
chr	NC_017448.1	2362017	2364284	+	34755915	-	FSU_RS09750	WP_014546245.1	755	TIGR03986 family CRISPR-associated RAMP protein
chr	NC_017448.1	2364289	2364687	+	34755916	-	FSU_RS09755	WP_014546246.1	132	hypothetical protein
chr	NC_017448.1	2364736	2365641	+	34755917	-	FSU_RS09760	WP_015732049.1	301	MULTISPECIES: hypothetical protein
chr	NC_017448.1	2365751	2366521	+	34755918	-	FSU_RS09765	WP_014546247.1	256	hypothetical protein
chr	NC_017448.1	2366582	2366914	+	34755919	-	FSU_RS09770	WP_015732050.1	110	MULTISPECIES: cupin domain-containing protein
